# Cursors in Graph
f in Hz	A in dBV
578.613281	-15.366086
580.078125	-15.370947
581.542969	-15.377626
583.007812	-15.358303
584.472656	-15.345478
585.937500	-15.355856
587.402344	-15.358551
588.867187	-15.357102
590.332031	-15.378704
591.796875	-15.383469
593.261719	-15.374448
594.726562	-15.383086
596.191406	-15.395481
597.656250	-15.429161
599.121094	-15.426374
600.585937	-15.411338
602.050781	-15.405139
603.515625	-15.418177
604.980469	-15.394568
606.445312	-15.378652
607.910156	-15.378206
609.375000	-15.392473
610.839844	-15.397823
612.304687	-15.400251
613.769531	-15.408409
615.234375	-15.426110
616.699219	-15.432903
618.164062	-15.430504
619.628906	-15.413675
621.093750	-15.392298
622.558594	-15.384332
624.023437	-15.370256
625.488281	-15.380406
626.953125	-15.381239
628.417969	-15.371515
629.882812	-15.362875
631.347656	-15.350146
632.812500	-15.354950
634.277344	-15.359910
635.742187	-15.335658
637.207031	-15.309119
638.671875	-15.283431
640.136719	-15.277989
641.601562	-15.260563
643.066406	-15.259662
644.531250	-15.253695
645.996094	-15.244639
647.460937	-15.216633
648.925781	-15.177311
650.390625	-15.107461
651.855469	-14.917557
653.320312	-14.696755
654.785156	-14.527428
656.250000	-14.476105
657.714844	-14.536214
659.179687	-14.626819
660.644531	-14.663419
662.109375	-14.593238
663.574219	-14.502803
665.039062	-14.421493
666.503906	-14.344015
667.968750	-14.275350
669.433594	-14.230431
670.898437	-14.226732
672.363281	-14.247715
673.828125	-14.293300
675.292969	-14.342736
676.757812	-14.405043
678.222656	-14.477093
679.687500	-14.521904
681.152344	-14.559348
682.617187	-14.589455
684.082031	-14.625747
685.546875	-14.650765
687.011719	-14.679996
688.476562	-14.700828
689.941406	-14.743299
691.406250	-14.773603
692.871094	-14.768730
694.335937	-14.792622
695.800781	-14.816048
697.265625	-14.862475
698.730469	-14.901246
700.195312	-14.941368
701.660156	-14.962056
703.125000	-14.964845
704.589844	-14.989271
706.054687	-15.000207
707.519531	-14.998385
708.984375	-15.005526
710.449219	-14.998256
711.914062	-14.993770
713.378906	-15.011178
714.843750	-15.027701
716.308594	-15.051697
717.773437	-15.082850
