Time,X(CH1),X(CH2),
Second,Volt,Volt,
1.7263184e+01,4.56000e+00,1.20000e+00,
1.7270508e+01,4.64000e+00,8.80001e-01,
1.7277832e+01,4.56000e+00,1.12000e+00,
1.7285156e+01,4.56000e+00,1.28000e+00,
1.7292480e+01,4.56000e+00,8.80001e-01,
1.7299805e+01,4.64000e+00,1.28000e+00,
1.7307129e+01,4.64000e+00,1.20000e+00,
1.7314453e+01,4.56000e+00,1.04000e+00,
1.7321777e+01,4.64000e+00,1.44000e+00,
1.7329102e+01,4.64000e+00,1.20000e+00,
1.7336426e+01,4.64000e+00,1.20000e+00,
1.7343750e+01,4.64000e+00,1.44000e+00,
1.7351074e+01,4.64000e+00,1.12000e+00,
1.7358398e+01,4.64000e+00,1.44000e+00,
1.7365723e+01,4.64000e+00,1.52000e+00,
1.7373047e+01,4.64000e+00,1.20000e+00,
1.7380371e+01,4.72000e+00,1.68000e+00,
1.7387695e+01,4.64000e+00,1.44000e+00,
1.7395020e+01,4.72000e+00,1.36000e+00,
1.7402344e+01,4.64000e+00,1.84000e+00,
1.7409668e+01,4.64000e+00,1.36000e+00,
1.7416992e+01,4.72000e+00,1.52000e+00,
1.7424316e+01,4.64000e+00,1.84000e+00,
1.7431641e+01,4.64000e+00,1.36000e+00,
1.7438965e+01,4.72000e+00,1.76000e+00,
1.7446289e+01,4.64000e+00,1.84000e+00,
1.7453613e+01,4.64000e+00,1.44000e+00,
1.7460938e+01,4.64000e+00,1.92000e+00,
1.7468262e+01,4.72000e+00,1.76000e+00,
1.7475586e+01,4.72000e+00,1.68000e+00,
1.7482910e+01,4.72000e+00,2.08000e+00,
1.7490234e+01,4.72000e+00,1.68000e+00,
1.7497559e+01,4.64000e+00,1.84000e+00,
1.7504883e+01,4.72000e+00,2.00000e+00,
1.7512207e+01,4.72000e+00,1.76000e+00,
1.7519531e+01,4.64000e+00,2.00000e+00,
1.7526855e+01,4.72000e+00,2.00000e+00,
1.7534180e+01,4.72000e+00,1.84000e+00,
1.7541504e+01,4.72000e+00,2.24000e+00,
1.7548828e+01,4.72000e+00,1.92000e+00,
1.7556152e+01,4.72000e+00,1.92000e+00,
1.7563477e+01,4.72000e+00,2.24000e+00,
1.7570801e+01,4.72000e+00,1.92000e+00,
1.7578125e+01,4.72000e+00,2.16000e+00,
1.7585449e+01,4.72000e+00,2.24000e+00,
1.7592773e+01,4.72000e+00,1.92000e+00,
1.7600098e+01,4.72000e+00,2.32000e+00,
1.7607422e+01,4.72000e+00,2.16000e+00,
1.7614746e+01,4.72000e+00,2.08000e+00,
1.7622070e+01,4.72000e+00,2.48000e+00,
1.7629395e+01,4.80000e+00,2.16000e+00,
1.7636719e+01,4.72000e+00,2.24000e+00,
1.7644043e+01,4.80000e+00,2.56000e+00,
1.7651367e+01,4.80000e+00,2.16000e+00,
1.7658691e+01,4.72000e+00,2.48000e+00,
1.7666016e+01,4.72000e+00,2.48000e+00,
1.7673340e+01,4.72000e+00,2.24000e+00,
1.7680664e+01,4.72000e+00,2.64000e+00,
1.7687988e+01,4.80000e+00,2.48000e+00,
1.7695313e+01,4.64000e+00,2.40000e+00,
1.7702637e+01,4.72000e+00,2.72000e+00,
1.7709961e+01,4.72000e+00,2.40000e+00,
1.7717285e+01,4.80000e+00,2.56000e+00,
1.7724609e+01,4.72000e+00,2.80000e+00,
1.7731934e+01,4.72000e+00,2.40000e+00,
1.7739258e+01,4.80000e+00,2.72000e+00,
1.7746582e+01,4.80000e+00,2.72000e+00,
1.7753906e+01,4.80000e+00,2.48000e+00,
1.7761230e+01,4.80000e+00,2.88000e+00,
1.7768555e+01,4.80000e+00,2.64000e+00,
1.7775879e+01,4.80000e+00,2.64000e+00,
1.7783203e+01,4.72000e+00,3.04000e+00,
1.7790527e+01,4.80000e+00,2.64000e+00,
1.7797852e+01,4.80000e+00,2.80000e+00,
1.7805176e+01,4.72000e+00,3.04000e+00,
1.7812500e+01,4.80000e+00,2.64000e+00,
1.7819824e+01,4.72000e+00,2.96000e+00,
1.7827148e+01,4.80000e+00,2.96000e+00,
1.7834473e+01,4.80000e+00,2.72000e+00,
1.7841797e+01,4.80000e+00,3.12000e+00,
1.7849121e+01,4.72000e+00,2.88000e+00,
1.7856445e+01,4.80000e+00,2.88000e+00,
1.7863770e+01,4.80000e+00,3.28000e+00,
1.7871094e+01,4.80000e+00,2.80000e+00,
1.7878418e+01,4.80000e+00,3.12000e+00,
1.7885742e+01,4.80000e+00,3.20000e+00,
1.7893066e+01,4.80000e+00,2.88000e+00,
1.7900391e+01,4.80000e+00,3.28000e+00,
1.7907715e+01,4.80000e+00,3.12000e+00,
1.7915039e+01,4.80000e+00,2.96000e+00,
1.7922363e+01,4.80000e+00,3.44000e+00,
1.7929688e+01,4.80000e+00,3.04000e+00,
1.7937012e+01,4.80000e+00,3.20000e+00,
1.7944336e+01,4.80000e+00,3.44000e+00,
1.7951660e+01,4.80000e+00,3.04000e+00,
1.7958984e+01,4.80000e+00,3.36000e+00,
1.7966309e+01,4.80000e+00,3.44000e+00,
1.7973633e+01,4.80000e+00,3.12000e+00,
1.7980957e+01,4.80000e+00,3.52000e+00,
1.7988281e+01,4.80000e+00,3.36000e+00,
1.7995605e+01,4.80000e+00,3.28000e+00,
1.8002930e+01,4.80000e+00,3.68000e+00,
1.8010254e+01,4.80000e+00,3.28000e+00,
1.8017578e+01,4.80000e+00,3.44000e+00,
1.8024902e+01,4.80000e+00,3.68000e+00,
1.8032227e+01,4.80000e+00,3.28000e+00,
1.8039551e+01,4.80000e+00,3.68000e+00,
1.8046875e+01,4.88000e+00,3.68000e+00,
1.8054199e+01,4.80000e+00,3.44000e+00,
1.8061523e+01,4.80000e+00,3.84000e+00,
1.8068848e+01,4.88000e+00,3.52000e+00,
1.8076172e+01,4.88000e+00,3.52000e+00,
1.8083496e+01,4.80000e+00,3.92000e+00,
1.8090820e+01,4.88000e+00,3.52000e+00,
1.8098145e+01,4.88000e+00,3.76000e+00,
1.8105469e+01,4.80000e+00,3.92000e+00,
1.8112793e+01,4.88000e+00,3.52000e+00,
1.8120117e+01,4.88000e+00,4.00000e+00,
1.8127441e+01,4.88000e+00,3.84000e+00,
1.8134766e+01,4.88000e+00,3.68000e+00,
1.8142090e+01,4.88000e+00,4.00000e+00,
1.8149414e+01,4.88000e+00,3.76000e+00,
1.8156738e+01,4.88000e+00,3.84000e+00,
1.8164063e+01,4.88000e+00,4.16000e+00,
1.8171387e+01,4.80000e+00,3.76000e+00,
1.8178711e+01,4.88000e+00,4.08000e+00,
1.8186035e+01,4.88000e+00,4.16000e+00,
1.8193359e+01,4.88000e+00,3.84000e+00,
1.8200684e+01,4.88000e+00,4.24000e+00,
1.8208008e+01,4.88000e+00,4.08000e+00,
1.8215332e+01,4.88000e+00,4.00000e+00,
1.8222656e+01,4.88000e+00,4.40000e+00,
1.8229980e+01,4.96000e+00,4.00000e+00,
1.8237305e+01,4.88000e+00,4.16000e+00,
1.8244629e+01,4.96000e+00,4.40000e+00,
1.8251953e+01,4.96000e+00,4.00000e+00,
1.8259277e+01,4.96000e+00,4.40000e+00,
1.8266602e+01,4.88000e+00,4.40000e+00,
1.8273926e+01,4.88000e+00,4.08000e+00,
1.8281250e+01,4.88000e+00,4.48000e+00,
1.8288574e+01,4.88000e+00,4.32000e+00,
1.8295898e+01,4.88000e+00,4.16000e+00,
1.8303223e+01,4.96000e+00,4.64000e+00,
1.8310547e+01,4.88000e+00,4.24000e+00,
1.8317871e+01,4.96000e+00,4.40000e+00,
1.8325195e+01,4.96000e+00,4.64000e+00,
1.8332520e+01,4.96000e+00,4.24000e+00,
1.8339844e+01,4.88000e+00,4.64000e+00,
1.8347168e+01,4.96000e+00,4.56000e+00,
1.8354492e+01,4.96000e+00,4.32000e+00,
1.8361816e+01,4.96000e+00,4.80000e+00,
1.8369141e+01,4.96000e+00,4.48000e+00,
1.8376465e+01,4.96000e+00,4.48000e+00,
1.8383789e+01,4.96000e+00,4.80000e+00,
1.8391113e+01,4.96000e+00,4.48000e+00,
1.8398438e+01,4.96000e+00,4.72000e+00,
1.8405762e+01,5.04000e+00,4.88000e+00,
1.8413086e+01,4.96000e+00,4.48000e+00,
1.8420410e+01,5.04000e+00,4.96000e+00,
1.8427734e+01,5.04000e+00,4.72000e+00,
1.8435059e+01,5.04000e+00,4.64000e+00,
1.8442383e+01,5.04000e+00,5.04000e+00,
1.8449707e+01,5.04000e+00,4.72000e+00,
1.8457031e+01,4.96000e+00,4.72000e+00,
1.8464355e+01,4.96000e+00,5.04000e+00,
1.8471680e+01,5.04000e+00,4.72000e+00,
1.8479004e+01,4.96000e+00,5.04000e+00,
1.8486328e+01,4.96000e+00,5.04000e+00,
1.8493652e+01,4.96000e+00,4.72000e+00,
1.8500977e+01,4.96000e+00,5.20000e+00,
1.8508301e+01,5.04000e+00,5.04000e+00,
1.8515625e+01,5.04000e+00,4.88000e+00,
1.8522949e+01,5.04000e+00,5.36000e+00,
1.8530273e+01,4.96000e+00,4.96000e+00,
1.8537598e+01,5.04000e+00,5.12000e+00,
1.8544922e+01,5.04000e+00,5.36000e+00,
1.8552246e+01,5.04000e+00,4.96000e+00,
1.8559570e+01,5.04000e+00,5.28000e+00,
1.8566895e+01,5.04000e+00,5.36000e+00,
1.8574219e+01,5.04000e+00,5.04000e+00,
1.8581543e+01,5.04000e+00,5.44000e+00,
1.8588867e+01,5.04000e+00,5.20000e+00,
1.8596191e+01,5.04000e+00,5.20000e+00,
1.8603516e+01,5.04000e+00,5.52000e+00,
1.8610840e+01,5.04000e+00,5.12000e+00,
1.8618164e+01,5.04000e+00,5.36000e+00,
1.8625488e+01,5.04000e+00,5.52000e+00,
1.8632813e+01,5.04000e+00,5.12000e+00,
1.8640137e+01,5.04000e+00,5.60000e+00,
1.8647461e+01,5.04000e+00,5.52000e+00,
1.8654785e+01,5.12000e+00,5.28000e+00,
1.8662109e+01,5.04000e+00,5.68000e+00,
1.8669434e+01,5.04000e+00,5.44000e+00,
1.8676758e+01,5.04000e+00,5.44000e+00,
1.8684082e+01,5.04000e+00,5.76000e+00,
1.8691406e+01,5.04000e+00,5.36000e+00,
1.8698730e+01,5.04000e+00,5.68000e+00,
1.8706055e+01,5.12000e+00,5.76000e+00,
1.8713379e+01,5.12000e+00,5.44000e+00,
1.8720703e+01,5.04000e+00,5.92000e+00,
1.8728027e+01,5.04000e+00,5.68000e+00,
1.8735352e+01,5.04000e+00,5.60000e+00,
1.8742676e+01,5.12000e+00,6.00000e+00,
1.8750000e+01,5.04000e+00,5.68000e+00,
1.8757324e+01,5.12000e+00,5.76000e+00,
1.8764648e+01,5.12000e+00,6.00000e+00,
1.8771973e+01,5.12000e+00,5.68000e+00,
1.8779297e+01,5.12000e+00,6.00000e+00,
1.8786621e+01,5.12000e+00,6.00000e+00,
1.8793945e+01,5.12000e+00,5.68000e+00,
1.8801270e+01,5.12000e+00,6.16000e+00,
1.8808594e+01,5.12000e+00,5.92000e+00,
1.8815918e+01,5.12000e+00,5.84000e+00,
1.8823242e+01,5.04000e+00,6.32000e+00,
1.8830566e+01,5.12000e+00,5.84000e+00,
1.8837891e+01,5.12000e+00,6.00000e+00,
1.8845215e+01,5.12000e+00,6.24000e+00,
1.8852539e+01,5.12000e+00,5.92000e+00,
1.8859863e+01,5.12000e+00,6.24000e+00,
1.8867188e+01,5.12000e+00,6.24000e+00,
1.8874512e+01,5.12000e+00,6.00000e+00,
1.8881836e+01,5.12000e+00,6.40000e+00,
1.8889160e+01,5.12000e+00,6.16000e+00,
1.8896484e+01,5.12000e+00,6.16000e+00,
1.8903809e+01,5.12000e+00,6.56000e+00,
1.8911133e+01,5.12000e+00,6.08000e+00,
1.8918457e+01,5.12000e+00,6.32000e+00,
1.8925781e+01,5.12000e+00,6.48000e+00,
1.8933105e+01,5.12000e+00,6.16000e+00,
1.8940430e+01,5.12000e+00,6.64000e+00,
1.8947754e+01,5.12000e+00,6.48000e+00,
1.8955078e+01,5.12000e+00,6.24000e+00,
1.8962402e+01,5.12000e+00,6.64000e+00,
1.8969727e+01,5.12000e+00,6.40000e+00,
1.8977051e+01,5.12000e+00,6.40000e+00,
1.8984375e+01,5.20000e+00,6.80000e+00,
1.8991699e+01,5.12000e+00,6.32000e+00,
1.8999023e+01,5.20000e+00,6.64000e+00,
1.9006348e+01,5.12000e+00,6.72000e+00,
1.9013672e+01,5.12000e+00,6.40000e+00,
1.9020996e+01,5.12000e+00,6.80000e+00,
1.9028320e+01,5.12000e+00,6.64000e+00,
1.9035645e+01,5.12000e+00,6.48000e+00,
1.9042969e+01,5.12000e+00,7.04000e+00,
1.9050293e+01,5.20000e+00,6.56000e+00,
1.9057617e+01,5.20000e+00,6.72000e+00,
1.9064941e+01,5.20000e+00,7.04000e+00,
1.9072266e+01,5.12000e+00,6.56000e+00,
1.9079590e+01,5.12000e+00,6.88000e+00,
1.9086914e+01,5.20000e+00,7.04000e+00,
1.9094238e+01,5.20000e+00,6.64000e+00,
1.9101563e+01,5.12000e+00,7.12000e+00,
1.9108887e+01,5.20000e+00,6.88000e+00,
1.9116211e+01,5.20000e+00,6.80000e+00,
1.9123535e+01,5.20000e+00,7.28000e+00,
1.9130859e+01,5.12000e+00,6.80000e+00,
1.9138184e+01,5.20000e+00,7.12000e+00,
1.9145508e+01,5.20000e+00,7.28000e+00,
1.9152832e+01,5.20000e+00,6.80000e+00,
1.9160156e+01,5.20000e+00,7.28000e+00,
1.9167480e+01,5.20000e+00,7.20000e+00,
1.9174805e+01,5.20000e+00,6.88000e+00,
1.9182129e+01,5.20000e+00,7.44000e+00,
1.9189453e+01,5.20000e+00,7.12000e+00,
1.9196777e+01,5.20000e+00,7.12000e+00,
1.9204102e+01,5.20000e+00,7.52000e+00,
1.9211426e+01,5.12000e+00,7.04000e+00,
1.9218750e+01,5.20000e+00,7.36000e+00,
1.9226074e+01,5.20000e+00,7.44000e+00,
1.9233398e+01,5.20000e+00,7.12000e+00,
1.9240723e+01,5.20000e+00,7.52000e+00,
1.9248047e+01,5.20000e+00,7.44000e+00,
1.9255371e+01,5.20000e+00,7.28000e+00,
1.9262695e+01,5.20000e+00,7.68000e+00,
1.9270020e+01,5.20000e+00,7.36000e+00,
1.9277344e+01,5.20000e+00,7.44000e+00,
1.9284668e+01,5.20000e+00,7.76000e+00,
1.9291992e+01,5.20000e+00,7.36000e+00,
1.9299316e+01,5.28000e+00,7.68000e+00,
1.9306641e+01,5.20000e+00,7.68000e+00,
1.9313965e+01,5.20000e+00,7.36000e+00,
1.9321289e+01,5.20000e+00,7.84000e+00,
1.9328613e+01,5.28000e+00,7.68000e+00,
1.9335938e+01,5.28000e+00,7.52000e+00,
1.9343262e+01,5.20000e+00,7.92000e+00,
1.9350586e+01,5.20000e+00,7.60000e+00,
1.9357910e+01,5.28000e+00,7.68000e+00,
1.9365234e+01,5.20000e+00,8.00000e+00,
1.9372559e+01,5.20000e+00,7.52000e+00,
1.9379883e+01,5.28000e+00,7.92000e+00,
1.9387207e+01,5.28000e+00,7.92000e+00,
1.9394531e+01,5.28000e+00,7.68000e+00,
1.9401855e+01,5.28000e+00,8.08000e+00,
1.9409180e+01,5.20000e+00,7.84000e+00,
1.9416504e+01,5.28000e+00,7.76000e+00,
1.9423828e+01,5.28000e+00,8.16000e+00,
1.9431152e+01,5.20000e+00,7.76000e+00,
1.9438477e+01,5.20000e+00,8.00000e+00,
1.9445801e+01,5.20000e+00,8.16000e+00,
1.9453125e+01,5.20000e+00,7.76000e+00,
1.9460449e+01,5.28000e+00,8.16000e+00,
1.9467773e+01,5.28000e+00,8.08000e+00,
1.9475098e+01,5.28000e+00,7.84000e+00,
1.9482422e+01,5.28000e+00,8.40000e+00,
1.9489746e+01,5.28000e+00,8.08000e+00,
1.9497070e+01,5.28000e+00,8.00000e+00,
1.9504395e+01,5.28000e+00,8.40000e+00,
1.9511719e+01,5.28000e+00,8.00000e+00,
1.9519043e+01,5.36000e+00,8.24000e+00,
1.9526367e+01,5.36000e+00,8.40000e+00,
1.9533691e+01,5.28000e+00,8.00000e+00,
1.9541016e+01,5.36000e+00,8.40000e+00,
1.9548340e+01,5.28000e+00,8.32000e+00,
1.9555664e+01,5.36000e+00,8.08000e+00,
1.9562988e+01,5.36000e+00,8.64000e+00,
1.9570313e+01,5.36000e+00,8.24000e+00,
1.9577637e+01,5.36000e+00,8.32000e+00,
1.9584961e+01,5.28000e+00,8.64000e+00,
1.9592285e+01,5.28000e+00,8.16000e+00,
1.9599609e+01,5.28000e+00,8.48000e+00,
1.9606934e+01,5.36000e+00,8.64000e+00,
1.9614258e+01,5.36000e+00,8.16000e+00,
1.9621582e+01,5.36000e+00,8.64000e+00,
1.9628906e+01,5.36000e+00,8.40000e+00,
1.9636230e+01,5.36000e+00,8.40000e+00,
1.9643555e+01,5.36000e+00,8.80000e+00,
1.9650879e+01,5.36000e+00,8.40000e+00,
1.9658203e+01,5.36000e+00,8.56000e+00,
1.9665527e+01,5.36000e+00,8.80000e+00,
1.9672852e+01,5.36000e+00,8.32000e+00,
1.9680176e+01,5.36000e+00,8.72000e+00,
1.9687500e+01,5.36000e+00,8.72000e+00,
1.9694824e+01,5.36000e+00,8.48000e+00,
1.9702148e+01,5.36000e+00,8.88000e+00,
1.9709473e+01,5.36000e+00,8.56000e+00,
1.9716797e+01,5.36000e+00,8.56000e+00,
1.9724121e+01,5.36000e+00,8.96000e+00,
1.9731445e+01,5.36000e+00,8.48000e+00,
1.9738770e+01,5.44000e+00,8.72000e+00,
1.9746094e+01,5.36000e+00,8.96000e+00,
1.9753418e+01,5.36000e+00,8.48000e+00,
1.9760742e+01,5.44000e+00,8.96000e+00,
1.9768066e+01,5.36000e+00,8.80000e+00,
1.9775391e+01,5.36000e+00,8.56000e+00,
1.9782715e+01,5.36000e+00,9.04000e+00,
1.9790039e+01,5.36000e+00,8.72000e+00,
1.9797363e+01,5.44000e+00,8.72000e+00,
1.9804688e+01,5.36000e+00,9.12000e+00,
1.9812012e+01,5.36000e+00,8.64000e+00,
1.9819336e+01,5.36000e+00,8.88000e+00,
1.9826660e+01,5.36000e+00,9.04000e+00,
1.9833984e+01,5.36000e+00,8.64000e+00,
1.9841309e+01,5.36000e+00,9.04000e+00,
1.9848633e+01,5.36000e+00,8.88000e+00,
1.9855957e+01,5.44000e+00,8.72000e+00,
1.9863281e+01,5.36000e+00,9.12000e+00,
1.9870605e+01,5.44000e+00,8.72000e+00,
1.9877930e+01,5.44000e+00,8.88000e+00,
1.9885254e+01,5.44000e+00,9.12000e+00,
1.9892578e+01,5.36000e+00,8.64000e+00,
1.9899902e+01,5.44000e+00,8.96000e+00,
1.9907227e+01,5.44000e+00,8.96000e+00,
1.9914551e+01,5.44000e+00,8.64000e+00,
1.9921875e+01,5.44000e+00,9.12000e+00,
1.9929199e+01,5.44000e+00,8.80000e+00,
1.9936523e+01,5.44000e+00,8.72000e+00,
1.9943848e+01,5.44000e+00,9.20000e+00,
1.9951172e+01,5.44000e+00,8.72000e+00,
1.9958496e+01,5.44000e+00,8.88000e+00,
1.9965820e+01,5.44000e+00,9.04000e+00,
1.9973145e+01,5.44000e+00,8.64000e+00,
1.9980469e+01,5.44000e+00,9.04000e+00,
1.9987793e+01,5.44000e+00,8.96000e+00,
1.9995117e+01,5.44000e+00,8.64000e+00,
2.0002441e+01,5.44000e+00,9.12000e+00,
2.0009766e+01,5.44000e+00,8.80000e+00,
2.0017090e+01,5.44000e+00,8.72000e+00,
2.0024414e+01,5.44000e+00,9.12000e+00,
2.0031738e+01,5.44000e+00,8.72000e+00,
2.0039063e+01,5.44000e+00,8.88000e+00,
2.0046387e+01,5.44000e+00,9.04000e+00,
2.0053711e+01,5.44000e+00,8.64000e+00,
2.0061035e+01,5.44000e+00,8.96000e+00,
2.0068359e+01,5.44000e+00,8.96000e+00,
2.0075684e+01,5.44000e+00,8.72000e+00,
2.0083008e+01,5.44000e+00,9.12000e+00,
2.0090332e+01,5.44000e+00,8.72000e+00,
2.0097656e+01,5.44000e+00,8.80000e+00,
2.0104980e+01,5.44000e+00,9.12000e+00,
2.0112305e+01,5.44000e+00,8.64000e+00,
2.0119629e+01,5.44000e+00,8.96000e+00,
2.0126953e+01,5.44000e+00,8.96000e+00,
2.0134277e+01,5.44000e+00,8.64000e+00,
2.0141602e+01,5.44000e+00,9.04000e+00,
2.0148926e+01,5.44000e+00,8.88000e+00,
2.0156250e+01,5.44000e+00,8.64000e+00,
2.0163574e+01,5.44000e+00,9.12000e+00,
2.0170898e+01,5.52000e+00,8.72000e+00,
2.0178223e+01,5.44000e+00,8.80000e+00,
2.0185547e+01,5.52000e+00,9.04000e+00,
2.0192871e+01,5.44000e+00,8.64000e+00,
2.0200195e+01,5.52000e+00,8.96000e+00,
2.0207520e+01,5.52000e+00,8.96000e+00,
2.0214844e+01,5.52000e+00,8.64000e+00,
2.0222168e+01,5.52000e+00,9.04000e+00,
2.0229492e+01,5.52000e+00,8.80000e+00,
2.0236816e+01,5.52000e+00,8.72000e+00,
2.0244141e+01,5.52000e+00,9.12000e+00,
2.0251465e+01,5.52000e+00,8.72000e+00,
2.0258789e+01,5.52000e+00,8.80000e+00,
2.0266113e+01,5.52000e+00,9.04000e+00,
2.0273438e+01,5.44000e+00,8.64000e+00,
2.0280762e+01,5.52000e+00,8.96000e+00,
2.0288086e+01,5.52000e+00,8.88000e+00,
2.0295410e+01,5.52000e+00,8.64000e+00,
2.0302734e+01,5.52000e+00,9.04000e+00,
2.0310059e+01,5.52000e+00,8.72000e+00,
2.0317383e+01,5.52000e+00,8.72000e+00,
2.0324707e+01,5.52000e+00,9.04000e+00,
2.0332031e+01,5.52000e+00,8.64000e+00,
2.0339355e+01,5.52000e+00,8.88000e+00,
2.0346680e+01,5.52000e+00,8.96000e+00,
2.0354004e+01,5.52000e+00,8.48000e+00,
2.0361328e+01,5.52000e+00,8.96000e+00,
2.0368652e+01,5.52000e+00,8.80000e+00,
2.0375977e+01,5.52000e+00,8.64000e+00,
2.0383301e+01,5.60000e+00,9.04000e+00,
